Sensor Network Edges with Distance, Cost and Capacity:
edge: (1, 11), distance: 123.113, receivecost: 0.4096, transmitcost: 6.6178, storagecost: 0.4096, energycapacity: 3500.0
edge: (68, 56), distance: 154.503, receivecost: 0.4096, transmitcost: 10.1873, storagecost: 0.4096, energycapacity: 3147.0
edge: (68, 73), distance: 218.214, receivecost: 0.4096, transmitcost: 19.9137, storagecost: 0.4096, energycapacity: 2596.0
edge: (68, 81), distance: 183.498, receivecost: 0.4096, transmitcost: 14.2014, storagecost: 0.4096, energycapacity: 2992.0
edge: (68, 85), distance: 180.408, receivecost: 0.4096, transmitcost: 13.7409, storagecost: 0.4096, energycapacity: 3380.0
edge: (68, 88), distance: 232.542, receivecost: 0.4096, transmitcost: 22.5591, storagecost: 0.4096, energycapacity: 2585.0
edge: (68, 9), distance: 134.169, receivecost: 0.4096, transmitcost: 7.7829, storagecost: 0.4096, energycapacity: 3500.0
edge: (68, 91), distance: 99.903, receivecost: 0.4096, transmitcost: 4.4977, storagecost: 0.4096, energycapacity: 2821.0
edge: (69, 1), distance: 43.354, receivecost: 0.4096, transmitcost: 1.1795, storagecost: 0.4096, energycapacity: 3500.0
edge: (69, 11), distance: 80.039, receivecost: 0.4096, transmitcost: 3.0336, storagecost: 0.4096, energycapacity: 3500.0
edge: (69, 20), distance: 64.06, receivecost: 0.4096, transmitcost: 2.0905, storagecost: 0.4096, energycapacity: 3500.0
edge: (69, 29), distance: 246.186, receivecost: 0.4096, transmitcost: 25.2344, storagecost: 0.4096, energycapacity: 2712.0
edge: (69, 31), distance: 146.744, receivecost: 0.4096, transmitcost: 9.2299, storagecost: 0.4096, energycapacity: 3290.0
edge: (69, 32), distance: 108.652, receivecost: 0.4096, transmitcost: 5.2451, storagecost: 0.4096, energycapacity: 3043.0
edge: (69, 33), distance: 218.867, receivecost: 0.4096, transmitcost: 20.0306, storagecost: 0.4096, energycapacity: 3358.0
edge: (69, 37), distance: 168.983, receivecost: 0.4096, transmitcost: 12.1058, storagecost: 0.4096, energycapacity: 2653.0
edge: (69, 42), distance: 63.839, receivecost: 0.4096, transmitcost: 2.0789, storagecost: 0.4096, energycapacity: 3266.0
edge: (69, 43), distance: 233.449, receivecost: 0.4096, transmitcost: 22.7321, storagecost: 0.4096, energycapacity: 2872.0
edge: (69, 47), distance: 110.822, receivecost: 0.4096, transmitcost: 5.4402, storagecost: 0.4096, energycapacity: 3079.0
edge: (69, 49), distance: 203.024, receivecost: 0.4096, transmitcost: 17.2927, storagecost: 0.4096, energycapacity: 3224.0
edge: (69, 55), distance: 87.391, receivecost: 0.4096, transmitcost: 3.5378, storagecost: 0.4096, energycapacity: 3338.0
edge: (69, 59), distance: 213.521, receivecost: 0.4096, transmitcost: 19.0838, storagecost: 0.4096, energycapacity: 3149.0
edge: (69, 64), distance: 191.608, receivecost: 0.4096, transmitcost: 15.4475, storagecost: 0.4096, energycapacity: 3306.0
edge: (69, 66), distance: 124.24, receivecost: 0.4096, transmitcost: 6.732, storagecost: 0.4096, energycapacity: 3165.0
edge: (69, 67), distance: 39.315, receivecost: 0.4096, transmitcost: 1.0427, storagecost: 0.4096, energycapacity: 3286.0
edge: (69, 71), distance: 105.525, receivecost: 0.4096, transmitcost: 4.9707, storagecost: 0.4096, energycapacity: 3102.0
edge: (69, 8), distance: 219.197, receivecost: 0.4096, transmitcost: 20.0899, storagecost: 0.4096, energycapacity: 3500.0
edge: (69, 84), distance: 131.955, receivecost: 0.4096, transmitcost: 7.5417, storagecost: 0.4096, energycapacity: 3207.0
edge: (69, 86), distance: 148.788, receivecost: 0.4096, transmitcost: 9.4773, storagecost: 0.4096, energycapacity: 2873.0
edge: (69, 95), distance: 220.536, receivecost: 0.4096, transmitcost: 20.331, storagecost: 0.4096, energycapacity: 3247.0
edge: (7, 12), distance: 213.223, receivecost: 0.4096, transmitcost: 19.0316, storagecost: 0.4096, energycapacity: 3500.0
edge: (7, 13), distance: 172.54, receivecost: 0.4096, transmitcost: 12.6034, storagecost: 0.4096, energycapacity: 3500.0
edge: (7, 18), distance: 249.434, receivecost: 0.4096, transmitcost: 25.8939, storagecost: 0.4096, energycapacity: 3500.0
edge: (7, 21), distance: 22.575, receivecost: 0.4096, transmitcost: 0.6184, storagecost: 0.4096, energycapacity: 2698.0
edge: (7, 36), distance: 162.012, receivecost: 0.4096, transmitcost: 11.1607, storagecost: 0.4096, energycapacity: 3261.0
edge: (7, 4), distance: 69.685, receivecost: 0.4096, transmitcost: 2.3986, storagecost: 0.4096, energycapacity: 3500.0
edge: (7, 51), distance: 199.148, receivecost: 0.4096, transmitcost: 16.6543, storagecost: 0.4096, energycapacity: 2738.0
edge: (7, 63), distance: 49.903, receivecost: 0.4096, transmitcost: 1.4296, storagecost: 0.4096, energycapacity: 3268.0
edge: (7, 81), distance: 159.958, receivecost: 0.4096, transmitcost: 10.8899, storagecost: 0.4096, energycapacity: 2992.0
edge: (7, 82), distance: 107.829, receivecost: 0.4096, transmitcost: 5.1721, storagecost: 0.4096, energycapacity: 2804.0
edge: (7, 85), distance: 235.563, receivecost: 0.4096, transmitcost: 23.1382, storagecost: 0.4096, energycapacity: 3380.0
edge: (7, 99), distance: 76.344, receivecost: 0.4096, transmitcost: 2.7969, storagecost: 0.4096, energycapacity: 2885.0
edge: (70, 16), distance: 89.109, receivecost: 0.4096, transmitcost: 3.662, storagecost: 0.4096, energycapacity: 3500.0
edge: (70, 17), distance: 33.077, receivecost: 0.4096, transmitcost: 0.8577, storagecost: 0.4096, energycapacity: 3500.0
edge: (70, 2), distance: 148.506, receivecost: 0.4096, transmitcost: 9.443, storagecost: 0.4096, energycapacity: 3500.0
edge: (70, 28), distance: 244.114, receivecost: 0.4096, transmitcost: 24.8183, storagecost: 0.4096, energycapacity: 2965.0
edge: (70, 41), distance: 132.459, receivecost: 0.4096, transmitcost: 7.5962, storagecost: 0.4096, energycapacity: 2750.0
edge: (70, 50), distance: 64.734, receivecost: 0.4096, transmitcost: 2.126, storagecost: 0.4096, energycapacity: 3434.0
edge: (70, 60), distance: 228.772, receivecost: 0.4096, transmitcost: 21.8467, storagecost: 0.4096, energycapacity: 3345.0
edge: (70, 61), distance: 176.372, receivecost: 0.4096, transmitcost: 13.1511, storagecost: 0.4096, energycapacity: 3313.0
edge: (70, 74), distance: 196.608, receivecost: 0.4096, transmitcost: 16.2425, storagecost: 0.4096, energycapacity: 2510.0
edge: (70, 80), distance: 131.51, receivecost: 0.4096, transmitcost: 7.4936, storagecost: 0.4096, energycapacity: 2954.0
edge: (71, 1), distance: 143.588, receivecost: 0.4096, transmitcost: 8.8545, storagecost: 0.4096, energycapacity: 3500.0
edge: (71, 11), distance: 48.2, receivecost: 0.4096, transmitcost: 1.3612, storagecost: 0.4096, energycapacity: 3500.0
edge: (71, 20), distance: 129.796, receivecost: 0.4096, transmitcost: 7.3101, storagecost: 0.4096, energycapacity: 3500.0
edge: (71, 29), distance: 182.451, receivecost: 0.4096, transmitcost: 14.0445, storagecost: 0.4096, energycapacity: 2712.0
edge: (71, 31), distance: 188.773, receivecost: 0.4096, transmitcost: 15.0058, storagecost: 0.4096, energycapacity: 3290.0
edge: (71, 32), distance: 36.998, receivecost: 0.4096, transmitcost: 0.9703, storagecost: 0.4096, energycapacity: 3043.0
edge: (71, 33), distance: 120.976, receivecost: 0.4096, transmitcost: 6.4042, storagecost: 0.4096, energycapacity: 3358.0
edge: (71, 35), distance: 161.055, receivecost: 0.4096, transmitcost: 11.0341, storagecost: 0.4096, energycapacity: 3434.0
edge: (71, 37), distance: 173.574, receivecost: 0.4096, transmitcost: 12.75, storagecost: 0.4096, energycapacity: 2653.0
edge: (71, 40), distance: 176.474, receivecost: 0.4096, transmitcost: 13.1658, storagecost: 0.4096, energycapacity: 3109.0
edge: (71, 42), distance: 116.982, receivecost: 0.4096, transmitcost: 6.0149, storagecost: 0.4096, energycapacity: 3266.0
edge: (71, 43), distance: 160.53, receivecost: 0.4096, transmitcost: 10.965, storagecost: 0.4096, energycapacity: 2872.0
edge: (71, 47), distance: 169.204, receivecost: 0.4096, transmitcost: 12.1365, storagecost: 0.4096, energycapacity: 3079.0
edge: (71, 49), distance: 190.035, receivecost: 0.4096, transmitcost: 15.2016, storagecost: 0.4096, energycapacity: 3224.0
edge: (71, 55), distance: 140.958, receivecost: 0.4096, transmitcost: 8.548, storagecost: 0.4096, energycapacity: 3338.0
edge: (71, 59), distance: 170.659, receivecost: 0.4096, transmitcost: 12.3389, storagecost: 0.4096, energycapacity: 3149.0
edge: (71, 65), distance: 192.647, receivecost: 0.4096, transmitcost: 15.6111, storagecost: 0.4096, energycapacity: 3438.0
edge: (71, 66), distance: 76.512, receivecost: 0.4096, transmitcost: 2.8074, storagecost: 0.4096, energycapacity: 3165.0
edge: (71, 67), distance: 70.832, receivecost: 0.4096, transmitcost: 2.4646, storagecost: 0.4096, energycapacity: 3286.0
edge: (71, 69), distance: 105.525, receivecost: 0.4096, transmitcost: 4.9707, storagecost: 0.4096, energycapacity: 3286.0
edge: (71, 76), distance: 209.111, receivecost: 0.4096, transmitcost: 18.3203, storagecost: 0.4096, energycapacity: 2998.0
edge: (71, 8), distance: 178.897, receivecost: 0.4096, transmitcost: 13.5185, storagecost: 0.4096, energycapacity: 3500.0
edge: (71, 84), distance: 130.735, receivecost: 0.4096, transmitcost: 7.4104, storagecost: 0.4096, energycapacity: 3207.0
edge: (71, 86), distance: 181.708, receivecost: 0.4096, transmitcost: 13.9337, storagecost: 0.4096, energycapacity: 2873.0
edge: (71, 87), distance: 207.968, receivecost: 0.4096, transmitcost: 18.125, storagecost: 0.4096, energycapacity: 3351.0
edge: (71, 88), distance: 210.855, receivecost: 0.4096, transmitcost: 18.6204, storagecost: 0.4096, energycapacity: 2585.0
edge: (71, 95), distance: 181.409, receivecost: 0.4096, transmitcost: 13.8892, storagecost: 0.4096, energycapacity: 3247.0
edge: (72, 20), distance: 219.511, receivecost: 0.4096, transmitcost: 20.1462, storagecost: 0.4096, energycapacity: 3500.0
edge: (72, 26), distance: 44.408, receivecost: 0.4096, transmitcost: 1.2174, storagecost: 0.4096, energycapacity: 3171.0
edge: (72, 31), distance: 184.56, receivecost: 0.4096, transmitcost: 14.3616, storagecost: 0.4096, energycapacity: 3290.0
edge: (72, 34), distance: 128.841, receivecost: 0.4096, transmitcost: 7.209, storagecost: 0.4096, energycapacity: 2934.0
edge: (72, 42), distance: 232.476, receivecost: 0.4096, transmitcost: 22.5464, storagecost: 0.4096, energycapacity: 3266.0
edge: (72, 47), distance: 184.449, receivecost: 0.4096, transmitcost: 14.3448, storagecost: 0.4096, energycapacity: 3079.0
edge: (72, 64), distance: 74.516, receivecost: 0.4096, transmitcost: 2.684, storagecost: 0.4096, energycapacity: 3306.0
edge: (72, 78), distance: 29.298, receivecost: 0.4096, transmitcost: 0.7612, storagecost: 0.4096, energycapacity: 3489.0
edge: (72, 86), distance: 199.249, receivecost: 0.4096, transmitcost: 16.6708, storagecost: 0.4096, energycapacity: 2873.0
edge: (72, 90), distance: 104.961, receivecost: 0.4096, transmitcost: 4.9221, storagecost: 0.4096, energycapacity: 3305.0
edge: (73, 100), distance: 207.819, receivecost: 0.4096, transmitcost: 18.0997, storagecost: 0.4096, energycapacity: 2754.0
edge: (73, 14), distance: 249.448, receivecost: 0.4096, transmitcost: 25.8967, storagecost: 0.4096, energycapacity: 3500.0
edge: (73, 15), distance: 137.912, receivecost: 0.4096, transmitcost: 8.2, storagecost: 0.4096, energycapacity: 3500.0
edge: (73, 30), distance: 164.202, receivecost: 0.4096, transmitcost: 11.4533, storagecost: 0.4096, energycapacity: 3253.0
edge: (73, 38), distance: 211.918, receivecost: 0.4096, transmitcost: 18.8044, storagecost: 0.4096, energycapacity: 2606.0
edge: (73, 44), distance: 96.502, receivecost: 0.4096, transmitcost: 4.2241, storagecost: 0.4096, energycapacity: 3484.0
edge: (73, 56), distance: 171.438, receivecost: 0.4096, transmitcost: 12.4481, storagecost: 0.4096, energycapacity: 3147.0
edge: (73, 6), distance: 105.521, receivecost: 0.4096, transmitcost: 4.9704, storagecost: 0.4096, energycapacity: 3500.0
edge: (73, 68), distance: 218.214, receivecost: 0.4096, transmitcost: 19.9137, storagecost: 0.4096, energycapacity: 2988.0
edge: (73, 77), distance: 148.187, receivecost: 0.4096, transmitcost: 9.4042, storagecost: 0.4096, energycapacity: 3125.0
edge: (73, 79), distance: 124.102, receivecost: 0.4096, transmitcost: 6.718, storagecost: 0.4096, energycapacity: 3265.0
edge: (73, 91), distance: 241.835, receivecost: 0.4096, transmitcost: 24.3646, storagecost: 0.4096, energycapacity: 2821.0
edge: (73, 94), distance: 178.615, receivecost: 0.4096, transmitcost: 13.4773, storagecost: 0.4096, energycapacity: 3115.0
edge: (73, 97), distance: 248.15, receivecost: 0.4096, transmitcost: 25.6321, storagecost: 0.4096, energycapacity: 2569.0
edge: (74, 16), distance: 184.925, receivecost: 0.4096, transmitcost: 14.4168, storagecost: 0.4096, energycapacity: 3500.0
edge: (74, 17), distance: 202.124, receivecost: 0.4096, transmitcost: 17.1434, storagecost: 0.4096, energycapacity: 3500.0
edge: (74, 50), distance: 242.133, receivecost: 0.4096, transmitcost: 24.4237, storagecost: 0.4096, energycapacity: 3434.0
edge: (74, 57), distance: 79.017, receivecost: 0.4096, transmitcost: 2.967, storagecost: 0.4096, energycapacity: 2754.0
edge: (74, 60), distance: 129.083, receivecost: 0.4096, transmitcost: 7.2345, storagecost: 0.4096, energycapacity: 3345.0
edge: (74, 70), distance: 196.608, receivecost: 0.4096, transmitcost: 16.2425, storagecost: 0.4096, energycapacity: 3146.0
edge: (74, 80), distance: 65.964, receivecost: 0.4096, transmitcost: 2.1919, storagecost: 0.4096, energycapacity: 2954.0
edge: (75, 10), distance: 159.314, receivecost: 0.4096, transmitcost: 10.8056, storagecost: 0.4096, energycapacity: 3500.0
edge: (75, 14), distance: 73.541, receivecost: 0.4096, transmitcost: 2.6248, storagecost: 0.4096, energycapacity: 3500.0
edge: (75, 15), distance: 166.001, receivecost: 0.4096, transmitcost: 11.6966, storagecost: 0.4096, energycapacity: 3500.0
edge: (75, 30), distance: 126.852, receivecost: 0.4096, transmitcost: 7.0006, storagecost: 0.4096, energycapacity: 3253.0
edge: (75, 44), distance: 203.805, receivecost: 0.4096, transmitcost: 17.4229, storagecost: 0.4096, energycapacity: 3484.0
edge: (75, 52), distance: 155.913, receivecost: 0.4096, transmitcost: 10.3665, storagecost: 0.4096, energycapacity: 3039.0
edge: (75, 53), distance: 195.495, receivecost: 0.4096, transmitcost: 16.0638, storagecost: 0.4096, energycapacity: 3348.0
edge: (75, 62), distance: 60.849, receivecost: 0.4096, transmitcost: 1.9262, storagecost: 0.4096, energycapacity: 3276.0
edge: (75, 77), distance: 137.267, receivecost: 0.4096, transmitcost: 8.1274, storagecost: 0.4096, energycapacity: 3125.0
edge: (75, 79), distance: 227.112, receivecost: 0.4096, transmitcost: 21.5367, storagecost: 0.4096, energycapacity: 3265.0
edge: (75, 94), distance: 152.118, receivecost: 0.4096, transmitcost: 9.8877, storagecost: 0.4096, energycapacity: 3115.0
edge: (75, 96), distance: 98.741, receivecost: 0.4096, transmitcost: 4.4031, storagecost: 0.4096, energycapacity: 2666.0
edge: (75, 97), distance: 185.661, receivecost: 0.4096, transmitcost: 14.5286, storagecost: 0.4096, energycapacity: 2569.0
edge: (76, 11), distance: 213.159, receivecost: 0.4096, transmitcost: 19.0205, storagecost: 0.4096, energycapacity: 3500.0
edge: (76, 22), distance: 213.86, receivecost: 0.4096, transmitcost: 19.143, storagecost: 0.4096, energycapacity: 2923.0
edge: (76, 23), distance: 95.649, receivecost: 0.4096, transmitcost: 4.1569, storagecost: 0.4096, energycapacity: 3356.0
edge: (76, 29), distance: 71.365, receivecost: 0.4096, transmitcost: 2.4957, storagecost: 0.4096, energycapacity: 2712.0
edge: (76, 32), distance: 187.209, receivecost: 0.4096, transmitcost: 14.7649, storagecost: 0.4096, energycapacity: 3043.0
edge: (76, 33), distance: 213.844, receivecost: 0.4096, transmitcost: 19.1404, storagecost: 0.4096, energycapacity: 3358.0
edge: (76, 35), distance: 172.867, receivecost: 0.4096, transmitcost: 12.6497, storagecost: 0.4096, energycapacity: 3434.0
edge: (76, 40), distance: 140.91, receivecost: 0.4096, transmitcost: 8.5425, storagecost: 0.4096, energycapacity: 3109.0
edge: (76, 43), distance: 64.05, receivecost: 0.4096, transmitcost: 2.0899, storagecost: 0.4096, energycapacity: 2872.0
edge: (76, 59), distance: 122.482, receivecost: 0.4096, transmitcost: 6.5543, storagecost: 0.4096, energycapacity: 3149.0
edge: (76, 65), distance: 71.868, receivecost: 0.4096, transmitcost: 2.5252, storagecost: 0.4096, energycapacity: 3438.0
edge: (76, 71), distance: 209.111, receivecost: 0.4096, transmitcost: 18.3203, storagecost: 0.4096, energycapacity: 3102.0
edge: (76, 8), distance: 126.084, receivecost: 0.4096, transmitcost: 6.9211, storagecost: 0.4096, energycapacity: 3500.0
edge: (76, 84), distance: 199.61, receivecost: 0.4096, transmitcost: 16.7297, storagecost: 0.4096, energycapacity: 3207.0
edge: (76, 87), distance: 133.287, receivecost: 0.4096, transmitcost: 7.6864, storagecost: 0.4096, energycapacity: 3351.0
edge: (76, 88), distance: 162.151, receivecost: 0.4096, transmitcost: 11.1792, storagecost: 0.4096, energycapacity: 2585.0
edge: (76, 92), distance: 106.312, receivecost: 0.4096, transmitcost: 5.039, storagecost: 0.4096, energycapacity: 3071.0
edge: (76, 95), distance: 128.168, receivecost: 0.4096, transmitcost: 7.1381, storagecost: 0.4096, energycapacity: 3247.0
edge: (77, 100), distance: 240.063, receivecost: 0.4096, transmitcost: 24.015, storagecost: 0.4096, energycapacity: 2754.0
edge: (77, 14), distance: 101.567, receivecost: 0.4096, transmitcost: 4.635, storagecost: 0.4096, energycapacity: 3500.0
edge: (77, 15), distance: 94.989, receivecost: 0.4096, transmitcost: 4.1053, storagecost: 0.4096, energycapacity: 3500.0
edge: (77, 30), distance: 75.451, receivecost: 0.4096, transmitcost: 2.7414, storagecost: 0.4096, energycapacity: 3253.0
edge: (77, 44), distance: 66.663, receivecost: 0.4096, transmitcost: 2.2299, storagecost: 0.4096, energycapacity: 3484.0
edge: (77, 52), distance: 239.013, receivecost: 0.4096, transmitcost: 23.8089, storagecost: 0.4096, energycapacity: 3039.0
edge: (77, 53), distance: 223.567, receivecost: 0.4096, transmitcost: 20.8823, storagecost: 0.4096, energycapacity: 3348.0
edge: (77, 6), distance: 134.339, receivecost: 0.4096, transmitcost: 7.8016, storagecost: 0.4096, energycapacity: 3500.0
